334,334,334,331,318,312,310,310,310,313,320,326,330,334,337,341,342,343,343,343,343,342,340,339,336,332,332,329,327,326,326,328,330,330,330,331
338,339,339,339,339,339,339,339,339,338,336,336,336,336,339,342,344,345,347,350,351,354,354,354,354,353,353,353,353,351,348,345,343,342,342,341,340,338,337,336,334
332,341,341,341,341,341,341,341,341,344,348,351,354,355,355,355,355,354,354,354,352,350,348,347,347,347,347,347,347,347,346,346,344,342,341,341,341,338,338,335,334,333
330,334,338,340,340,340,339,337,332,329,329,329,329,329,330,332,335,340,345,348,349,349,349,349,347,344,341,338,337,336
330,330,330,330,330,330,330,330,330,330,330,330,330,330,329,328,326,326,326,326,326,326,327,329,330,330,331,331,331,331,331,331
330,330,330,330,330,328,326,322,317,312,312,312,312,312,311,311,311,311,311,312,315,318,320,322,322,322,323,323,323,323,323,323,324,325,325,326,326
322,322,322,327,331,331,331,331,331,332,334,339,344,346,346,346,346,345,343,342,342,342,342,340,339,338
322,322,325,328,328,328,328,326,326,326,326,326,326,326,326,326,325,325,325,325,325,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324
323,323,323,323,318,317,314,314,314,315,321,328,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330
333,333,333,333,333,333,332,332,332,332,332,332,332,332,337,340,342,343,343,343,343,343,343,343,343,343,343,342,341,340,339,338,337,336
335,335,335,335,335,335,335,335,335,335,335,335,335,335,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,333
326,326,326,326,326,326,326,326,326,326,328,331,333,335,336,336,336,336,336,336,336,336,336,336,334,334,333,332,332,331,330,330
336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,338,338,338,338,338,338,338,338,337,336,335,334
335,335,335,335,335,335,335,335,335,335,335,335,335,335,334,334,334,334,332,330,330,328,328,327,327,327,327,327,327,328,329,329,329
332,332,332,332,332,332,332,335,351,364,372,372,372,372,372,372,372,372,372,371,370,370,368,367,366,366,364,360,356,353,351,350,350,349,348,346,345,344,342,341,340
326,326,326,326,326,326,326,326,326,327,330,334,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,337,336,335,334,333
328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,329,329,329,329,329,329,329,329,329,329,329,329,329
334,331,331,331,331,331,331,331,331,331,331,331,331,331,331,329,327,325,325,325,325,325,325,325,324,324,324,324,325,326,326
338,339,339,339,339,338,338,336,334,329,327,323,321,319,319,319,319,319,319,319,319,319,319,319,319,319,321,322,323,324,325,326,326
327,327,327,327,327,327,326,326,326,326,326,325,325,325,324,324,324,323,322,322,322,322,322,325,326,326,326,326,327,327,328
338,349,349,349,349,349,348,348,348,348,348,348,348,347,347,347,347,347,347,347,346,346,342,342,341,340,340,339
325,324,323,323,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322
330,330,330,330,328,325,325,325,325,325,325,325,326,326,327,328,330,330,333,334,334,334,334,334,334,334,334
333,333,333,330,326,321,318,318,318,318,318,318,318,318,319,322,324,326,326,326,326,326,326,326,326,326,326,326,326,326,326,327,328,328,329,330,330
323,323,323,323,322,317,314,312,310,310,310,310,310,310,310,310,310,310,313,314,314,314,314,314,315,316,317,317,318,318,318,319,320,321,322,322,323,323
334,342,342,342,342,342,341,338,337,337,337,337,337,337,337,337,335,334,334,334,334,334,334,334,334,334,332,332,332,332,332
327,326,326,326,326,326,326,326,326,326,326,328,329,331,331,331,331,331,331,331,331,332,332,332,332,332,332,332,332,332,332
332,332,332,332,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,330,333,333,333,333,333,334,335,336,337,337,337,337,337,337,337,337,337,337,337,338,338
332,332,332,332,332,332,332,332,332,332,332,332,332,332,334,334,336,338,339,340,340,340,340,340,340,340,340,340,339,339,338,338,337,336,334,334,334,334
330,330,330,330,330,330,330,330,330,330,330,330,330,330,332,335,338,341,342,342,344,344,344,343,342,339,338,336,335
